scenario,date,px_close,px_pctile250,oi,nc_l,nc_s,nc_net,d_nc_l,d_nc_s,d_nc_net,d_oi,w,t5,t10,t20,t40,t60
S8_nc_up_price_down,2023-03-07,21.02,92.8,929179.0,329833.0,89124.0,240709.0,16155.0,-755.0,16910.0,16509.0,-1.6175071360608917,-1.6175071360608917,-1.0466222645099887,6.8981921979067495,19.7431018078021,18.363463368220746
S8_nc_up_price_down,2023-04-25,26.65,100.0,959708.0,354581.0,75053.0,279528.0,13885.0,3529.0,10356.0,-1352.0,-5.666041275797362,-5.666041275797362,-1.7260787992495197,-3.1519699812382784,-6.454033771106937,-6.153846153846143
S8_nc_up_price_down,2023-07-25,24.69,82.8,911185.0,303615.0,83801.0,219814.0,23117.0,-391.0,23508.0,30165.0,-1.2150668286755817,-1.2150668286755817,-5.022276225192391,-5.224787363304994,8.505467800729027,11.30012150668287
S8_nc_up_price_down,2023-11-07,27.55,98.8,879489.0,328025.0,95942.0,232083.0,17382.0,-1112.0,18494.0,13630.0,-1.343012704174229,-1.343012704174229,0.6533575317604345,-16.515426497277673,-23.37568058076226,-14.59165154264973
S8_nc_up_price_down,2024-02-13,23.3,27.6,884135.0,184125.0,91970.0,92155.0,420.0,-11211.0,11631.0,3131.0,-2.3605150214592308,-2.274678111587991,3.0472103004291817,-5.536480686695278,-10.557939914163095,-16.09442060085837
S8_nc_up_price_down,2024-02-27,23.84,38.8,822162.0,187869.0,84615.0,103254.0,3695.0,-7869.0,11564.0,-26401.0,-12.5,-12.5,-8.011744966442958,-6.082214765100669,-16.65268456375838,-23.61577181208053
S8_nc_up_price_down,2024-04-02,22.32,16.8,845531.0,196650.0,79189.0,117461.0,12101.0,-4935.0,17036.0,6300.0,-3.7186379928315527,-3.7186379928315527,-12.141577060931908,-12.903225806451612,-17.92114695340502,-9.722222222222232
S8_nc_up_price_down,2024-07-02,20.62,24.4,775139.0,181116.0,116258.0,64858.0,803.0,-26868.0,27671.0,-33835.0,-4.704170708050448,-4.073714839961207,-6.062075654704168,-7.75945683802135,-4.99515033947624,12.948593598448088
S8_nc_up_price_down,2024-08-27,19.67,31.2,831103.0,188930.0,141015.0,47915.0,614.0,-27997.0,28611.0,8155.0,-1.3726487036095691,-2.0843924758515486,-4.778851042196242,19.827147941026936,13.624809354346713,10.066090493136738
S8_nc_up_price_down,2024-09-03,19.4,26.0,831823.0,185306.0,112504.0,72802.0,-3624.0,-28511.0,24887.0,720.0,-4.999999999999993,-4.999999999999993,3.0927835051546504,18.556701030927837,13.814432989690717,11.5979381443299
S8_nc_up_price_down,2024-09-24,23.2,71.6,810059.0,197713.0,82330.0,115383.0,23274.0,-19859.0,43133.0,53787.0,-0.8620689655172376,-0.8620689655172376,-3.1896551724137856,-6.293103448275861,-5.344827586206891,-15.517241379310331
S8_nc_up_price_down,2024-10-01,23.0,70.8,791833.0,230838.0,101377.0,129461.0,33125.0,19047.0,14078.0,-18226.0,-2.347826086956517,-2.347826086956517,-0.5652173913043401,-4.0000000000000036,-5.869565217391315,-16.30434782608695
S8_nc_up_price_down,2024-12-03,21.34,53.2,890137.0,228964.0,140649.0,88315.0,4238.0,-7983.0,12221.0,13002.0,-1.2652296157450782,-1.2652296157450782,-7.122774133083409,-7.778819119025304,-9.090909090909093,-14.386129334582943
S8_nc_up_price_down,2025-02-25,21.38,71.6,965822.0,206226.0,172735.0,33491.0,614.0,-53584.0,54198.0,-22476.0,-15.154349859681936,-15.154349859681936,-12.862488306828812,-8.559401309635161,-16.089803554724035,-17.025257249766135
S8_nc_up_price_down,2025-03-18,19.91,59.6,899339.0,189131.0,157329.0,31802.0,4912.0,-18151.0,23063.0,18043.0,-1.8081366147664424,-1.8081366147664424,-2.7624309392265234,-11.803114013058769,-9.191361125062791,-18.332496233048712
S8_nc_up_price_down,2025-03-25,19.55,50.4,898876.0,211369.0,159327.0,52042.0,22238.0,1998.0,20240.0,-463.0,-0.9718670076726443,-0.9718670076726443,-6.39386189258312,-8.23529411764705,-9.25831202046037,-17.85166240409208
S8_nc_up_price_down,2025-09-16,15.88,4.8,918579.0,175246.0,281590.0,-106344.0,5166.0,-28100.0,33266.0,-36179.0,-1.3853904282115859,-1.3853904282115859,4.534005037783384,-0.06297229219144329,-10.075566750629728,-6.17128463476071
S8_nc_up_price_down,2025-12-30,14.86,12.4,923101.0,155133.0,292955.0,-137822.0,-6151.0,-17870.0,11719.0,-15696.0,-0.6729475100942128,0.7402422611036519,-1.4804845222072593,-1.0094212651413081,-6.3257065948855935,5.989232839838499
S8_nc_up_price_down,2026-01-27,14.83,14.0,1006304.0,153423.0,321176.0,-167753.0,9767.0,-828.0,10595.0,20588.0,-1.3486176668914274,-1.3486176668914274,-4.855023600809172,-1.8206338503034325,4.720161834120029,-8.159136884693197
S8_nc_up_price_down,2026-03-24,15.9,53.2,940662.0,205205.0,301009.0,-95804.0,12896.0,-99055.0,111951.0,-64947.0,-2.4528301886792447,-2.4528301886792447,-10.31446540880504,-14.52830188679246,-7.169811320754715,-14.402515723270447
S8_nc_up_price_down,2026-03-31,15.51,43.2,927493.0,192731.0,257848.0,-65117.0,-12474.0,-43161.0,30687.0,-13169.0,-6.060606060606055,-8.059316569954866,-12.959381044487428,-5.286911669890393,-10.251450676982587,-9.73565441650548
S8_nc_up_price_down,2026-05-05,15.37,50.8,969640.0,247159.0,342678.0,-95519.0,26129.0,-22303.0,48432.0,-3038.0,-2.5374105400130076,-2.5374105400130076,-2.1470396877033227,-7.482108002602461,-3.6434612882238038,-4.684450227716319
S8_nc_up_price_down,2026-05-19,15.04,48.8,970925.0,240256.0,319165.0,-78909.0,12829.0,-5680.0,18509.0,9502.0,-3.390957446808507,-6.050531914893609,-5.452127659574457,-7.91223404255319,-1.4627659574467988,10.372340425531924
S8_nc_up_price_down,2026-07-07,15.1,61.6,997547.0,263310.0,322583.0,-59273.0,20190.0,-17267.0,37457.0,5207.0,-1.192052980132452,-1.192052980132452,-1.3245033112582738,-0.26490066225165476,21.721854304635755,
S8_nc_up_price_down,2026-08-18,17.48,100.0,1174925.0,325076.0,247124.0,77952.0,7696.0,-42869.0,50565.0,59768.0,-1.3157894736842146,-1.3157894736842146,5.148741418764291,3.0320366132723153,,
S8_nc_up_price_down,2026-09-01,18.38,100.0,1275546.0,396661.0,265136.0,131525.0,31663.0,10272.0,21391.0,24407.0,-1.6322089227421177,-0.16322089227419623,-2.0130576713819237,,,
S8_nc_up_price_down,2026-09-08,18.08,98.8,1276579.0,394122.0,235936.0,158186.0,-2539.0,-29200.0,26661.0,1033.0,-0.5530973451327359,-0.5530973451327359,,,,
